country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5637,76.8865,NH3,1.0,1.0,1.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5149093,76.9435879,PM2.5,2.0,53.0,19.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5149093,76.9435879,PM10,3.0,51.0,16.0
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",2025-05-19 10:00:00,8.5149093,76.9435879,SO2,15.0,25.0,19.0
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",2025-05-19 10:00:00,10.5324,76.2159,PM10,54.0,66.0,62.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,12.951913,77.539784,PM10,6.0,92.0,39.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,12.951913,77.539784,SO2,27.0,53.0,36.0
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",2025-05-19 10:00:00,12.951913,77.539784,CO,2.0,157.0,39.0
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",2025-05-19 10:00:00,13.029152,77.585901,OZONE,6.0,25.0,10.0
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",2025-05-19 10:00:00,12.920984,77.584908,NO2,14.0,14.0,14.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-05-19 10:00:00,12.921418,77.502466,NO2,17.0,18.0,17.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-05-19 10:00:00,12.921418,77.502466,NH3,4.0,4.0,4.0
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",2025-05-19 10:00:00,12.921418,77.502466,SO2,5.0,6.0,6.0
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",2025-05-19 10:00:00,23.8640158,78.80289321,SO2,5.0,8.0,6.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-05-19 10:00:00,24.10897,82.64558,NO2,1.0,7.0,3.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-05-19 10:00:00,24.10897,82.64558,NH3,6.0,7.0,6.0
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",2025-05-19 10:00:00,24.10897,82.64558,OZONE,19.0,122.0,52.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-05-19 10:00:00,19.10122,74.73339,NO2,17.0,41.0,28.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-05-19 10:00:00,19.10122,74.73339,SO2,2.0,45.0,10.0
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",2025-05-19 10:00:00,19.10122,74.73339,OZONE,4.0,38.0,6.0
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",2025-05-19 10:00:00,19.854616,75.905894,CO,10.0,20.0,17.0
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",2025-05-19 10:00:00,19.25292,73.142019,PM10,106.0,106.0,106.0
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-05-19 10:00:00,19.192056,72.9585188,PM10,44.0,46.0,45.0
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",2025-05-19 10:00:00,19.192056,72.9585188,CO,20.0,85.0,49.0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-05-19 10:00:00,16.7143745,74.2426398,PM10,38.0,69.0,53.0
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",2025-05-19 10:00:00,16.7143745,74.2426398,CO,6.0,12.0,7.0
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",2025-05-19 10:00:00,18.39963,76.57452,PM10,21.0,79.0,41.0
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",2025-05-19 10:00:00,23.210494,77.425409,CO,8.0,11.0,9.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-05-19 10:00:00,23.233584,77.400574,NO2,21.0,48.0,28.0
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",2025-05-19 10:00:00,23.233584,77.400574,OZONE,82.0,232.0,108.0
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",2025-05-19 10:00:00,23.81748678,79.446246,PM2.5,29.0,74.0,44.0
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",2025-05-19 10:00:00,22.9682591,76.064118,NO2,13.0,55.0,29.0
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",2025-05-19 10:00:00,26.203442,78.193251,NH3,1.0,2.0,2.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-05-19 10:00:00,19.863756,75.321188,NH3,3.0,4.0,3.0
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",2025-05-19 10:00:00,19.863756,75.321188,CO,9.0,55.0,15.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,NH3,1.0,4.0,3.0
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",2025-05-19 10:00:00,19.16485,73.23409,CO,28.0,40.0,37.0
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",2025-05-19 10:00:00,19.0243902,73.0406721,OZONE,19.0,48.0,27.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-05-19 10:00:00,19.309073,73.057223,NH3,4.0,7.0,5.0
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",2025-05-19 10:00:00,19.309073,73.057223,OZONE,1.0,83.0,12.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-05-19 10:00:00,20.9402359,77.7895248,NO2,4.0,21.0,12.0
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",2025-05-19 10:00:00,20.9402359,77.7895248,SO2,1.0,3.0,2.0
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amaravati - MPCB",2025-05-19 10:00:00,20.939198,77.765701,NH3,3.0,4.0,4.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-05-19 10:00:00,19.87562,75.38731,PM10,52.0,178.0,106.0
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",2025-05-19 10:00:00,19.87562,75.38731,SO2,1.0,2.0,1.0
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",2025-05-19 10:00:00,19.8389439,75.244448,PM10,43.0,54.0,50.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-05-19 10:00:00,23.218135,79.95777,PM10,40.0,128.0,76.0
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",2025-05-19 10:00:00,23.218135,79.95777,SO2,12.0,23.0,17.0
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",2025-05-19 10:00:00,23.50016,80.23284,SO2,25.0,101.0,38.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-05-19 10:00:00,23.10844,77.511428,PM2.5,36.0,102.0,64.0
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",2025-05-19 10:00:00,23.10844,77.511428,NH3,3.0,3.0,3.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-05-19 10:00:00,26.259242,78.216432,NO2,7.0,77.0,29.0
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",2025-05-19 10:00:00,26.259242,78.216432,CO,47.0,102.0,57.0
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",2025-05-19 10:00:00,26.200388,78.147714,NO2,14.0,55.0,25.0
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2025-05-19 10:00:00,22.7289,75.8076,PM2.5,17.0,30.0,25.0
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",2025-05-19 10:00:00,22.7289,75.8076,PM10,29.0,53.0,41.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-05-19 10:00:00,19.9775302,79.2337086,CO,7.0,14.0,10.0
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",2025-05-19 10:00:00,19.9775302,79.2337086,OZONE,6.0,189.0,27.0
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",2025-05-19 10:00:00,21.001264,75.565602,PM2.5,40.0,97.0,66.0
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",2025-05-19 10:00:00,22.7084,75.8815,SO2,30.0,32.0,31.0
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",2025-05-19 10:00:00,22.76726,75.8871,PM2.5,48.0,54.0,52.0
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",2025-05-19 10:00:00,22.76726,75.8871,SO2,27.0,30.0,28.0
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",2025-05-19 10:00:00,23.168606,79.932247,PM2.5,25.0,60.0,43.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-05-19 10:00:00,21.14472,79.107595,OZONE,1.0,64.0,12.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-05-19 10:00:00,21.152875,79.0517531,PM2.5,53.0,186.0,137.0
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",2025-05-19 10:00:00,21.152875,79.0517531,PM10,52.0,120.0,98.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-05-19 10:00:00,21.143383,79.048912,PM10,62.0,189.0,124.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-05-19 10:00:00,21.143383,79.048912,NO2,4.0,41.0,16.0
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",2025-05-19 10:00:00,21.143383,79.048912,CO,18.0,66.0,44.0
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",2025-05-19 10:00:00,19.173852,77.296291,CO,5.0,38.0,38.0
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",2025-05-19 10:00:00,20.021503,73.813844,PM2.5,21.0,54.0,38.0
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",2025-05-19 10:00:00,19.083694,72.920967,CO,3.0,15.0,8.0
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2058,72.8682,PM2.5,75.0,86.0,78.0
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",2025-05-19 10:00:00,19.215859,72.831718,CO,2.0,11.0,4.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-05-19 10:00:00,19.0632143,72.8456324,PM10,41.0,66.0,52.0
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",2025-05-19 10:00:00,19.0632143,72.8456324,OZONE,2.0,30.0,15.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-05-19 10:00:00,19.1653323,72.922099,PM2.5,12.0,44.0,29.0
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",2025-05-19 10:00:00,19.1653323,72.922099,OZONE,3.0,57.0,11.0
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",2025-05-19 10:00:00,19.10861,72.83622,CO,4.0,10.0,4.0
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",2025-05-19 10:00:00,18.9936162,72.8128113,NO2,8.0,9.0,9.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-05-19 10:00:00,21.121801,79.04952,SO2,11.0,35.0,17.0
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",2025-05-19 10:00:00,21.121801,79.04952,CO,18.0,65.0,46.0
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",2025-05-19 10:00:00,21.14472,79.107595,NO2,11.0,45.0,25.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-05-19 10:00:00,19.9591346,73.7788008,PM2.5,23.0,40.0,29.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-05-19 10:00:00,19.9591346,73.7788008,PM10,38.0,57.0,46.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-05-19 10:00:00,19.9591346,73.7788008,NH3,3.0,4.0,3.0
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",2025-05-19 10:00:00,19.9591346,73.7788008,CO,10.0,27.0,15.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.090337,73.014232,NO2,9.0,25.0,18.0
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.090337,73.014232,NH3,6.0,11.0,7.0
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.1135051,73.008978,SO2,24.0,24.0,24.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-05-19 10:00:00,18.1023399,73.4783687,NO2,8.0,43.0,19.0
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",2025-05-19 10:00:00,18.1023399,73.4783687,NH3,1.0,6.0,3.0
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",2025-05-19 10:00:00,20.555712,74.529236,PM10,37.0,80.0,51.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-05-19 10:00:00,19.0364585,72.8954371,PM2.5,8.0,23.0,13.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-05-19 10:00:00,19.0364585,72.8954371,SO2,1.0,11.0,2.0
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",2025-05-19 10:00:00,19.0364585,72.8954371,CO,39.0,47.0,43.0
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",2025-05-19 10:00:00,19.10078,72.87462,PM10,67.0,76.0,71.0
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",2025-05-19 10:00:00,19.04946,72.923,PM2.5,7.0,62.0,34.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-05-19 10:00:00,19.19709,72.82204,SO2,4.0,7.0,5.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-05-19 10:00:00,19.19709,72.82204,CO,21.0,48.0,35.0
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",2025-05-19 10:00:00,19.19709,72.82204,OZONE,11.0,25.0,16.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2025-05-19 10:00:00,18.96702,72.84214,PM2.5,16.0,59.0,29.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2025-05-19 10:00:00,18.96702,72.84214,CO,9.0,35.0,15.0
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",2025-05-19 10:00:00,18.96702,72.84214,OZONE,19.0,35.0,25.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2025-05-19 10:00:00,19.000083,72.813993,PM10,67.0,99.0,83.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2025-05-19 10:00:00,19.000083,72.813993,NO2,13.0,26.0,16.0
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",2025-05-19 10:00:00,19.000083,72.813993,NH3,2.0,2.0,2.0
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",2025-05-19 10:00:00,19.047,72.8746,CO,2.0,2.0,2.0
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",2025-05-19 10:00:00,19.2243333,72.8658113,PM10,34.0,53.0,44.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2025-05-19 10:00:00,18.9767,72.838,PM2.5,10.0,23.0,17.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2025-05-19 10:00:00,18.9767,72.838,NO2,10.0,19.0,14.0
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",2025-05-19 10:00:00,18.9767,72.838,NH3,3.0,5.0,4.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.59051,73.77946,OZONE,1.0,27.0,2.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.616318,73.765797,PM2.5,26.0,49.0,34.0
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.616318,73.765797,OZONE,2.0,28.0,4.0
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",2025-05-19 10:00:00,18.60577,73.749976,CO,48.0,86.0,69.0
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2025-05-19 10:00:00,18.459883,73.852193,PM2.5,21.0,36.0,27.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2025-05-19 10:00:00,18.45445,73.854155,PM10,26.0,43.0,34.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2025-05-19 10:00:00,18.45445,73.854155,NO2,3.0,14.0,7.0
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",2025-05-19 10:00:00,18.45445,73.854155,OZONE,27.0,56.0,30.0
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2025-05-19 10:00:00,18.536457,73.805454,CO,8.0,24.0,18.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2025-05-19 10:00:00,18.530085,73.849598,PM2.5,46.0,120.0,70.0
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",2025-05-19 10:00:00,22.18972222,84.86277778,CO,20.0,32.0,23.0
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",2025-05-19 10:00:00,22.220833,84.809444,CO,53.0,98.0,74.0
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",2025-05-19 10:00:00,22.245,84.88111111,PM2.5,42.0,117.0,56.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2025-05-19 10:00:00,21.606865,85.510538,PM10,15.0,102.0,46.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2025-05-19 10:00:00,21.606865,85.510538,SO2,1.0,9.0,3.0
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",2025-05-19 10:00:00,21.606865,85.510538,CO,12.0,18.0,15.0
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",2025-05-19 10:00:00,20.9360711,85.1707021,CO,31.0,48.0,35.0
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",2025-05-19 10:00:00,21.869985,85.167016,PM10,31.0,68.0,54.0
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",2025-05-19 10:00:00,31.62,74.876512,PM10,111.0,356.0,154.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-05-19 10:00:00,20.48891,85.84768,PM10,16.0,43.0,28.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-05-19 10:00:00,20.48891,85.84768,NO2,5.0,18.0,9.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-05-19 10:00:00,20.48891,85.84768,NH3,1.0,2.0,1.0
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",2025-05-19 10:00:00,20.48891,85.84768,OZONE,2.0,38.0,9.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-05-19 10:00:00,21.847279,85.416905,PM10,38.0,97.0,60.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-05-19 10:00:00,21.847279,85.416905,NO2,1.0,11.0,5.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-05-19 10:00:00,21.847279,85.416905,NH3,5.0,8.0,7.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-05-19 10:00:00,21.847279,85.416905,SO2,5.0,6.0,5.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-05-19 10:00:00,21.847279,85.416905,CO,17.0,25.0,21.0
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2025-05-19 10:00:00,21.847279,85.416905,OZONE,6.0,10.0,7.0
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2025-05-19 10:00:00,19.26777,72.97182,SO2,1.0,5.0,3.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-05-19 10:00:00,19.222279,72.957979,PM2.5,6.0,55.0,26.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-05-19 10:00:00,19.222279,72.957979,NH3,1.0,8.0,6.0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",2025-05-19 10:00:00,19.222279,72.957979,CO,2.0,27.0,18.0
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2025-05-19 10:00:00,19.235581,73.159121,PM2.5,50.0,91.0,71.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-05-19 10:00:00,19.445821,72.7988231,NH3,5.0,8.0,6.0
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2025-05-19 10:00:00,19.445821,72.7988231,SO2,3.0,5.0,4.0
India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",2025-05-19 10:00:00,24.8207389,93.9423085,PM10,15.0,42.0,27.0
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.0575752,73.0151367,SO2,10.0,25.0,16.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.02579,73.10297,NO2,21.0,41.0,30.0
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.02579,73.10297,NH3,2.0,3.0,2.0
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",2025-05-19 10:00:00,19.063,73.1209,PM2.5,20.0,69.0,39.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.63673,73.82487,SO2,1.0,3.0,2.0
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.63673,73.82487,OZONE,1.0,66.0,6.0
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2025-05-19 10:00:00,18.59051,73.77946,NO2,17.0,38.0,23.0
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2025-05-19 10:00:00,18.530085,73.849598,PM10,50.0,111.0,74.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2025-05-19 10:00:00,16.5038,74.3623,PM10,28.0,94.0,54.0
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2025-05-19 10:00:00,16.5038,74.3623,OZONE,5.0,36.0,9.0
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2025-05-19 10:00:00,17.65439,75.90649,PM2.5,18.0,54.0,36.0
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2025-05-19 10:00:00,20.24079,85.836784,OZONE,8.0,26.0,13.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-05-19 10:00:00,20.34652,85.8163,NH3,1.0,2.0,1.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-05-19 10:00:00,20.34652,85.8163,CO,56.0,61.0,60.0
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2025-05-19 10:00:00,20.34652,85.8163,OZONE,4.0,49.0,13.0
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2025-05-19 10:00:00,22.06156703,85.47409613,PM10,45.0,124.0,87.0
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2025-05-19 10:00:00,21.8004996,83.8396977,NH3,7.0,7.0,7.0
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2025-05-19 10:00:00,20.832874,85.104082,SO2,3.0,64.0,16.0
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",2025-05-19 10:00:00,30.9028,75.8086,PM10,105.0,138.0,119.0
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2025-05-19 10:00:00,24.892047,74.623527,SO2,1.0,16.0,9.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-05-19 10:00:00,28.296139,74.961696,PM2.5,28.0,53.0,37.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-05-19 10:00:00,28.296139,74.961696,NO2,7.0,18.0,10.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-05-19 10:00:00,28.296139,74.961696,NH3,4.0,6.0,5.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-05-19 10:00:00,28.296139,74.961696,SO2,4.0,10.0,5.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-05-19 10:00:00,28.296139,74.961696,CO,1.0,12.0,9.0
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2025-05-19 10:00:00,28.296139,74.961696,OZONE,34.0,91.0,48.0
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2025-05-19 10:00:00,26.895552,76.334753,PM2.5,26.0,81.0,48.0
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2025-05-19 10:00:00,26.895552,76.334753,NH3,5.0,13.0,9.0
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB",2025-05-19 10:00:00,26.895552,76.334753,CO,7.0,94.0,16.0
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-05-19 10:00:00,26.699557,77.898881,PM10,96.0,309.0,124.0
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-05-19 10:00:00,26.699557,77.898881,CO,12.0,48.0,31.0
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2025-05-19 10:00:00,26.699557,77.898881,OZONE,24.0,114.0,45.0
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2025-05-19 10:00:00,23.837789,73.714926,SO2,2.0,15.0,7.0
